Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Unnamed: 66
Mexico,MEX,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0982603,77.9543609,78.79972131,79.6345608,80.45935571,81.27377788,82.07830717,82.87293106,83.65830449,84.43419231,85.20102819,85.95971004,86.70980432,87.45178303,88.18573213,88.91148404,89.62944687,90.33947554,91.04184497,91.73666093,92.42406261,,
Mexico,MEX,"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.91959009,85.36321618,85.80765376,86.25290282,86.69896337,87.14583541,87.59351893,88.04201393,88.49132043,88.9414384,89.39236786,89.84410881,90.29666125,90.75002516,91.20420057,91.65918746,92.11498583,92.57159569,93.02901704,93.48724987,93.94629419,,
Mexico,MEX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.30313174,39.51894969,39.73245707,39.9436859,40.15272989,40.35948897,40.5640574,40.76641554,40.96669575,41.16482643,41.36089371,41.55507773,41.74726437,41.93753836,42.12589627,42.31228861,42.49678317,42.67933349,42.84912192,42.93896105,43.02628491,,
Mexico,MEX,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.82838677,17.96506537,18.09879201,19.98947425,21.91572399,23.87717464,25.87350566,27.90436423,29.96951033,32.0685671,34.20129298,36.3676703,38.56730401,40.80011597,43.06591674,45.36435171,47.69541008,50.0587208,52.45421467,54.88172246,57.34110284,,
Mexico,MEX,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.66001526,89.68317442,89.70633655,89.72949429,89.75249473,89.77550185,89.79834169,89.82111114,89.84379235,,,
Mexico,MEX,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.38427265,91.38427265,91.38427265,91.38427265,91.38427265,91.38427265,91.38427265,91.38427265,91.38427265,,,
Mexico,MEX,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37099981307983,4.18499994277954,4.01599979400635,5.00699996948242,8.87399959564209,7.09100008010864,6.38299989700317,5.10500001907349,3.68199992179871,3.3840000629425,3.39400005340576,3.82800006866455,4.47499990463257,5.27899980545044,3.90899991989136,3.89000010490417,4.0,4.02899980545044,5.35400009155273,5.17999982833862,5.13199996948242,4.88399982452393,4.9539999961853,4.84800004959106,4.44700002670288,3.91000008583069,3.60199999809265,3.42899990081787,3.51699995994568,4.09700012207031,4.20599985122681,
Mexico,MEX,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62899994850159,2.82699990272522,3.08100008964539,4.17500019073486,6.23600006103516,4.67999982833862,3.15100002288818,3.03500008583069,2.06200003623962,2.27600002288818,2.24600005149841,2.57599997520447,2.9300000667572,3.21799993515015,3.36800003051758,3.38899993896484,3.41899991035461,3.77900004386902,5.36399984359741,5.36999988555908,5.19199991226196,4.89400005340576,4.88399982452393,4.78800010681152,4.22800016403198,3.82999992370605,3.31200003623962,3.18899989128113,3.45700001716614,4.66699981689453,4.48799991607666,
Mexico,MEX,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15000009536743,3.24000000953674,3.36999988555908,4.44000005722046,7.09999990463257,5.46999979019165,4.23999977111816,3.73000001907349,2.59999990463257,2.65000009536743,2.63000011444092,3.0,3.46000003814697,3.94000005722046,3.55999994277954,3.5699999332428,3.63000011444092,3.86999988555908,5.3600001335144,5.30000019073486,5.17000007629395,4.8899998664856,4.90999984741211,4.80999994277954,4.30999994277954,3.85999989509583,3.42000007629395,3.27999997138977,3.48000001907349,4.44999980926514,4.37900018692017,
Niger,NER,Maternal leave benefits (% of wages paid in covered period),SH.MMR.WAGE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,100.0,,100.0,,100.0,,100.0,,,,,
Niger,NER,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.84661631,37.69444798,38.45761285,39.1892815,39.88880393,40.55557252,41.19079367,41.79385248,42.36417612,42.90290208,43.40945251,43.88328257,44.32547436,44.73547334,45.12092359,45.48245806,45.8187016,46.13032846,46.41606758,46.6766358,46.91179747,,
Niger,NER,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.60586679,92.26542755,91.9250765,91.58481365,91.244639,90.90455255,90.5645543,90.22464425,89.8848224,89.54508875,89.2054433,88.86588605,88.526417,88.18703614,87.84774349,87.50853904,87.16942278,86.83039473,86.49145487,86.15260321,85.81383976,,
Niger,NER,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.299462217,5.835693997,6.354907678,6.874286723,7.39361138,7.901511602,8.401596097,8.8936197,9.377293422,9.853170088,10.32097412,10.78038007,11.23201288,11.67555994,12.11638501,12.55582982,12.99383525,13.43185924,13.86985027,14.30938558,14.75130566,,
Niger,NER,"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.28218691,24.37976646,25.477346,26.57492554,27.67250508,29.02712842,30.40136422,31.79521247,33.20867318,34.64174635,36.09443197,37.56673006,39.05864059,40.57016359,42.10129903,43.65204694,45.2224073,46.81238012,48.4219654,50.05116313,51.69997332,,
Niger,NER,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.824545888,6.548758476,7.256499253,7.964407219,8.666901887,9.256826745,9.814903939,10.3579956,10.8858509,11.39895417,11.897061,12.37990497,12.84800105,13.30108842,13.74334085,14.1756123,14.59767048,15.01045325,15.41375964,15.80861376,16.18740843,,
Niger,NER,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.021700801,6.041732603,6.040379458,6.039295988,6.038213344,7.123087085,8.208276197,9.293510821,10.37854224,11.46387169,12.54924695,13.63443537,14.7199067,15.80542286,16.89419928,17.98640113,19.08133442,20.17914189,21.2791514,22.38148248,23.48584637,,
Niger,NER,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.71065631,28.71065631,28.71065631,28.71065631,28.71065631,29.32523791,29.93981952,30.55440113,31.16898274,31.78356434,32.39814595,33.01272756,33.62730916,34.24189077,34.85647238,35.47105398,36.08563559,36.7002172,37.3147988,37.92938041,38.54396202,,
Niger,NER,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06900000572205,1.05900001525879,1.05999994277954,1.05200004577637,1.0460000038147,1.04700005054474,1.03799998760223,1.01300001144409,1.03299999237061,1.02999997138977,1.00300002098083,1.442999958992,1.8860000371933,2.32699990272522,2.71099996566772,2.3050000667572,1.90100002288818,1.4650000333786,1.06400001049042,0.632000029087067,0.218999996781349,3.15899991989136,1.8400000333786,0.42399999499321,0.437000006437302,0.446000009775162,0.456999987363815,0.465000003576279,0.476000010967255,0.541999995708466,0.663999974727631,
Niger,NER,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59599995613098,1.61000001430511,1.64600002765656,1.66600000858307,1.69200003147125,1.73500001430511,1.75699996948242,1.74000000953674,1.83200001716614,1.87300002574921,1.85500001907349,2.25500011444092,2.6710000038147,3.08899998664856,3.41400003433228,2.92600011825562,2.44400000572205,1.90499997138977,1.42900002002716,0.894999980926514,0.398999989032745,1.42200005054474,1.00999999046326,0.592000007629395,0.600000023841858,0.601000010967255,0.606000006198883,0.605000019073486,0.611000001430511,0.685999989509583,0.814999997615814,
Niger,NER,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35099995136261,1.35399997234344,1.375,1.38300001621246,1.39499998092651,1.41999995708466,1.42900002002716,1.40900003910065,1.46899998188019,1.49000000953674,1.47000002861023,1.88999998569489,2.31900000572205,2.74799990653992,3.09999990463257,2.6489999294281,2.20300006866455,1.71000003814697,1.26699995994568,0.778999984264374,0.319999992847443,2.1800000667572,1.36899995803833,0.519999980926514,0.529999971389771,0.533999979496002,0.541999995708466,0.545000016689301,0.554000020027161,0.624000012874603,0.750999987125397,
Philippines,PHL,Maternal leave benefits (% of wages paid in covered period),SH.MMR.WAGE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,100.0,,100.0,,100.0,,100.0,,,,,
Philippines,PHL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.97126797,86.34161426,86.73426067,87.12758768,87.52159637,87.91628549,88.31165428,88.70770269,89.10442995,89.50194018,89.90463834,90.32984172,90.75373191,91.17639999,91.59766387,92.01770102,92.43642247,92.85503057,93.27349616,93.69155849,94.10903456,,
Philippines,PHL,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.36143982,93.51991469,93.72734083,93.93493259,94.14268997,94.35061297,94.55870159,94.76695584,94.9753757,95.18396119,95.39271229,95.60162902,95.81071137,96.01995934,96.22937292,96.43895214,96.64869697,96.85860742,97.06868349,97.27892518,97.4893325,,
Philippines,PHL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.05083686,61.45606929,61.86207854,62.26886336,62.67642589,63.08476508,63.49388054,64.72975559,65.98141978,67.24905618,68.53787476,69.86620672,71.20451811,72.5527742,73.91067261,75.27825227,76.65530655,78.04232901,79.43866535,80.8435005,82.25604781,,
Philippines,PHL,"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.07658466,71.25114333,71.425702,71.60026068,71.77481935,71.94937803,72.1239367,72.8352124,73.54907982,74.26553895,74.9845898,75.70623237,76.43046665,77.15729265,77.88671037,78.6187198,79.35332095,80.09051382,80.8302984,81.5726747,82.31764272,,
Philippines,PHL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.27381467,36.370979,38.4428228,40.53432903,42.64556247,44.23162226,44.67729299,44.81724663,44.95739658,45.09802969,45.25164069,45.47013742,45.68819315,45.90608984,46.12326349,46.34027725,46.55684879,46.7773936,47.00240532,47.23155012,47.46476694,,
Philippines,PHL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.17556694,43.52262482,43.87050891,44.21921898,44.56875545,44.9191181,45.2703069,46.22159537,47.18619939,48.16415377,49.15443034,50.24239538,51.35972448,52.48718451,53.62477569,54.77230402,55.92972932,57.0956432,58.26934487,59.45034649,60.63807215,,
Philippines,PHL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.58505343,81.59789032,81.61079482,81.62363144,81.63653602,81.6494406,81.66342606,81.67862742,81.6949777,81.71247639,,
Philippines,PHL,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253,85.26573253,,
Philippines,PHL,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06899976730347,4.04300022125244,3.98900008201599,3.92000007629395,3.91799998283386,3.88700008392334,3.91700005531311,4.11999988555908,4.0019998550415,3.96600008010864,4.01999998092651,3.94300007820129,3.84299993515015,3.8840000629425,4.20499992370605,4.32499980926514,3.71000003814697,4.00899982452393,4.13500022888184,3.79299998283386,3.82699990272522,3.72499990463257,3.82200002670288,3.72099995613098,3.22099995613098,2.85199999809265,2.69799995422363,2.67700004577637,2.53200006484985,2.71399998664856,2.66799998283386,
Philippines,PHL,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59899997711182,3.57100009918213,3.51600003242493,3.44899988174438,3.44199991226196,3.40899991989136,3.4300000667572,3.60700011253357,3.49600005149841,3.45700001716614,3.5,3.42700004577637,3.33299994468689,3.34500002861023,3.54399991035461,3.875,3.25200009346008,3.53900003433228,3.68499994277954,3.49300003051758,3.43700003623962,3.35500001907349,3.29099988937378,3.52099990844727,2.97099995613098,2.60199999809265,2.45799994468689,2.12700009346008,2.05100011825562,2.39499998092651,2.23600006103516,
Philippines,PHL,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77900004386902,3.75200009346008,3.69799995422363,3.63000011444092,3.625,3.59299993515015,3.61700010299683,3.8050000667572,3.69099998474121,3.65300011634827,3.70000004768372,3.62599992752075,3.52999997138977,3.54999995231628,3.79999995231628,4.05000019073486,3.4300000667572,3.72000002861023,3.85999989509583,3.60999989509583,3.58999991416931,3.5,3.5,3.59999990463257,3.0699999332428,2.70000004768372,2.54999995231628,2.33999991416931,2.24000000953674,2.51999998092651,2.40599989891052,
United States,USA,Maternal leave benefits (% of wages paid in covered period),SH.MMR.WAGE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8536874,98.86083682,98.86794461,98.87501291,98.88203953,98.97895208,99.07488707,99.16968809,99.26337949,99.35588121,99.44715776,99.53713865,99.62581578,99.71312112,99.79904438,99.88352668,,
United States,USA,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.69304221,99.69304221,99.69304221,99.69304221,99.69304221,99.69304221,99.69304221,99.69304221,99.69304221,99.69304221,99.71441514,99.73578807,99.75716101,99.77853394,99.79990687,99.82127981,99.84265274,99.86402567,99.8853986,99.90677154,99.92814447,,
United States,USA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.88303647,99.88278005,99.88253062,99.88227989,99.8820292,99.8817868,99.88154042,99.88129549,99.8810546,99.88081511,99.86076619,99.84103269,99.82162867,99.80256859,99.78386084,99.7655241,99.74755356,99.72996764,99.71277377,99.69599445,99.67961928,,
United States,USA,"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.85302032,99.85302032,99.85302032,99.85302032,99.85302032,99.85302032,99.85302032,99.85302032,99.85302032,99.85302032,99.85138983,99.84975935,99.84812887,99.84649839,99.84486791,99.84323742,99.84160694,99.83997646,99.83834598,99.8367155,99.83508502,,
United States,USA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.23581292,95.24582727,95.2557833,95.2656829,95.27552413,95.46778236,95.65914859,95.84939996,96.03857024,96.22654489,96.41326821,96.59863984,96.78265168,96.96518791,97.14624349,97.32571774,,
United States,USA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.508241,97.57210272,97.63605082,97.7000783,97.76418841,97.8283804,97.89264968,97.95699817,98.02142764,98.08593485,98.13517396,98.18494766,98.2352578,98.28612717,98.33755989,98.32452877,98.31176198,98.29928582,98.28709462,98.27522266,98.26364733,,
United States,USA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3600001335144,7.00299978256226,6.57100009918213,6.05399990081787,5.67199993133545,5.46600008010864,5.07100009918213,4.61800003051758,4.34499979019165,4.09800004959106,4.64900016784668,5.60699987411499,5.66599988937378,5.40000009536743,5.09600019454956,4.625,4.49599981307983,5.41400003433228,8.05900001525879,8.60999965667725,8.46100044250488,7.88700008392334,7.06899976730347,6.06199979782104,5.17799997329712,4.78900003433228,4.31199979782104,3.84100008010864,3.61100006103516,8.34500026702881,5.25299978256226,
United States,USA,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.15500020980835,7.90399980545044,7.16900014877319,6.17500019073486,5.63199996948242,5.43599987030029,4.94000005722046,4.41800022125244,4.11399984359741,3.89800000190735,4.79899978637695,5.92700004577637,6.26599979400635,5.6399998664856,5.06599998474121,4.61499977111816,4.72499990463257,6.09299993515015,10.2760000228882,10.5080003738403,9.37100028991699,8.22700023651123,7.62799978256226,6.26200008392334,5.36700010299683,4.93900012969971,4.40199995040894,3.95099997520447,3.72099995613098,7.7960000038147,5.64599990844727,
United States,USA,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.80000019073486,7.5,6.90000009536743,6.11999988555908,5.65000009536743,5.44999980926514,5.0,4.51000022888184,4.21999979019165,3.99000000953674,4.73000001907349,5.78000020980835,5.98999977111816,5.53000020980835,5.07999992370605,4.61999988555908,4.61999988555908,5.78000020980835,9.25,9.63000011444092,8.94999980926514,8.06999969482422,7.36999988555908,6.17000007629395,5.28000020980835,4.86999988555908,4.3600001335144,3.90000009536743,3.67000007629395,8.05000019073486,5.46400022506714,
